Tipo de identificación,ID. Cliente,Saldo de aportes,Valor aporte mensual,Saldo aportes ordinarios,Saldo aportes extraordinarios,Valor revalorización,Monto promedio año,Ultima fecha de pago
C,54052,502571.0,13000,502571.0,0,0,484994,2024-09-21
C,19786,16821.0,13000,16821.0,0,0,16821,2022-08-30
I,19785,18972.0,13000,18972.0,0,0,18972,2023-06-30
I,19784,95556.0,13000,95556.0,0,0,95556,2022-03-31
C,19783,105215.0,13000,105215.0,0,0,105215,2022-03-31
C,33905,696882.0,13000,696882.0,0,0,696882,2022-03-31
I,19782,284255.0,13000,284255.0,0,0,284255,2022-03-31
C,46036,103035.0,13000,103035.0,0,0,103035,2022-03-31
C,19781,15770.0,13000,15770.0,0,0,15770,2022-08-30
C,19780,376633.0,13000,376633.0,0,0,312345,2024-09-30
I,19779,20570.0,13000,20570.0,0,0,20570,2022-03-31
C,19778,635200.0,13000,635200.0,0,0,565711,2024-08-29
I,19776,5267.0,13000,5267.0,0,0,5267,2022-03-31
C,31505,221226.0,13000,221226.0,0,0,221226,2022-03-31
C,37750,118512.0,13000,118512.0,0,0,118512,2022-03-31
I,15948,5993.0,13000,5993.0,0,0,5993,2022-03-31
C,31527,262307.0,13000,262307.0,0,0,168011,2024-09-30
C,8985,26493.0,13000,26493.0,0,0,26493,2022-03-31
C,8984,123567.0,13000,123567.0,0,0,123567,2022-03-31
C,15947,226530.0,13000,226530.0,0,0,226530,2022-03-31
C,15946,26789.0,13000,26789.0,0,0,26789,2022-03-31
C,19831,20818.0,13000,20818.0,0,0,20818,2022-03-31
C,15923,125624.0,13000,125624.0,0,0,125624,2022-03-31
C,24787,61053.0,13000,61053.0,0,0,61053,2022-03-31
C,44116,23183.0,13000,23183.0,0,0,23183,2022-03-31
C,8967,73765.0,13000,73765.0,0,0,73765,2022-03-31
C,24786,299778.0,13000,299778.0,0,0,299778,2022-07-29
C,8966,65058.0,13000,65058.0,0,0,65058,2022-03-31
C,24785,74992.0,13000,74992.0,0,0,74992,2022-03-31
C,24784,501682.0,13000,501682.0,0,0,501682,2022-08-30
C,15922,131256.0,13000,131256.0,0,0,131256,2022-08-30
C,37967,121346.0,13000,121346.0,0,0,121346,2022-03-31
C,37966,10428.0,13000,10428.0,0,0,10428,2022-03-31
C,24783,370526.0,13000,370526.0,0,0,298457,2024-09-30
C,8965,84126.0,13000,84126.0,0,0,84126,2022-03-31
C,8964,44430.0,13000,44430.0,0,0,44430,2022-03-31
C,8963,59467.0,13000,59467.0,0,0,59467,2022-03-31
I,37963,13465.0,13000,13465.0,0,0,13465,2023-06-30
C,24779,59697.0,13000,59697.0,0,0,59697,2022-03-31
I,8958,268821.0,13000,268821.0,0,0,239073,2024-06-30
C,8957,619037.0,13000,619037.0,0,0,619037,2022-06-03
C,15920,54571.0,13000,54571.0,0,0,54571,2023-04-20
C,28473,107833.0,13000,107833.0,0,0,107833,2022-03-31
C,15919,89480.0,13000,89480.0,0,0,89480,2022-05-24
C,8956,389235.0,13000,389235.0,0,0,389235,2023-01-03
C,15918,26546.0,13000,26546.0,0,0,26546,2022-03-31
C,28472,53350.0,13000,53350.0,0,0,53350,2022-03-31
C,8955,305566.0,13000,305566.0,0,0,305566,2022-03-31
C,15917,128065.0,13000,128065.0,0,0,128065,2022-03-31
C,33964,31493.0,13000,31493.0,0,0,31493,2022-07-29
C,15916,275366.0,13000,275366.0,0,0,275366,2022-03-31
C,37652,27051.0,13000,27051.0,0,0,27051,2022-12-24
I,42811,237367.0,5720,237367.0,0,0,208929,2024-09-30
R,24447,49428.0,5720,49428.0,0,0,49428,2023-12-29
C,8476,21151.0,10000,21151.0,0,0,21151,2022-03-31
C,15576,68308.0,13000,68308.0,0,0,68308,2022-08-30
C,15575,131069.0,13000,131069.0,0,0,127036,2024-02-29
C,15574,31011.0,13000,31011.0,0,0,31011,2023-04-20
C,28258,62087.0,13000,62087.0,0,0,62087,2023-06-30
C,37651,20738.0,13000,20738.0,0,0,20738,2022-11-23
C,8475,176054.0,13000,176054.0,0,0,176054,2022-11-23
C,8474,34613.0,13000,34613.0,0,0,34613,2022-03-31
R,15573,508126.0,5720,508126.0,0,0,479839,2024-09-30
C,8473,28202.0,13000,28202.0,0,0,28202,2022-09-28
C,8472,37382.0,50000,37382.0,0,0,37382,2023-04-20
C,8471,35649.0,13000,35649.0,0,0,35649,2022-11-23
C,40532,29205.0,13000,29205.0,0,0,29205,2023-04-20
C,15572,50639.0,13000,50639.0,0,0,50639,2022-03-31
C,37650,21058.0,13000,21058.0,0,0,21058,2022-03-31
C,28257,69258.0,13000,69258.0,0,0,69258,2022-03-31
C,24446,33102.0,13000,33102.0,0,0,33102,2022-08-30
R,37649,141120.0,5720,141120.0,0,0,112833,2024-09-30
C,8470,160805.0,13000,160805.0,0,0,159571,2024-01-27
C,8469,521397.0,13000,521397.0,0,0,521397,2022-03-31
C,37648,28011.0,13000,28011.0,0,0,28011,2023-02-22
C,8468,218260.0,13000,218260.0,0,0,218260,2022-03-31
R,31462,34531.0,5720,34531.0,0,0,34531,2023-11-29
C,15374,401792.0,13000,401792.0,0,0,401792,2022-03-31
C,8182,33335.0,13000,33335.0,0,0,33335,2022-03-31
C,19460,60977.0,13000,60977.0,0,0,60977,2022-07-29
C,19459,169099.0,13000,169099.0,0,0,169099,2022-03-31
C,51926,195161.0,13000,195161.0,0,0,195161,2022-03-31
R,19458,34266.0,5720,34266.0,0,0,34266,2023-11-29
I,19457,3614.0,5720,3614.0,0,0,3614,2022-03-31
R,49204,10733.0,10000,10733.0,0,0,10733,2022-03-31
I,19456,186983.0,11600,186983.0,0,0,129618,2024-09-30
C,19455,42377.0,13000,42377.0,0,0,42377,2022-03-31
I,19454,142174.0,10000,142174.0,0,0,142174,2023-12-29
C,37580,5993.0,13000,5993.0,0,0,5993,2022-03-31
C,15500,58416.0,13000,58416.0,0,0,58416,2022-03-31
R,40525,28731.0,5720,28731.0,0,0,28731,2023-11-29
C,8345,117902.0,13000,117902.0,0,0,117902,2022-03-31
C,15499,108235.0,13000,108235.0,0,0,108235,2022-03-31
R,15498,115153.0,5720,115153.0,0,0,86866,2024-09-30
C,15497,64219.0,13000,64219.0,0,0,64219,2022-03-31
R,24376,135712.0,5720,135712.0,0,0,107425,2024-09-30
R,8344,31305.0,5720,31305.0,0,0,31305,2022-03-31
C,8338,48120.0,13000,48120.0,0,0,48120,2022-03-31
C,8337,58625.0,13000,58625.0,0,0,58625,2022-11-23
I,37575,56179.0,13000,56179.0,0,0,56179,2023-03-30
C,37574,26864.0,13000,26864.0,0,0,26864,2022-08-30
C,8336,320706.0,13000,320706.0,0,0,320706,2022-03-31
C,15488,31322.0,13000,31322.0,0,0,31322,2022-12-24
C,28194,28011.0,13000,28011.0,0,0,28011,2023-02-22
C,15487,15020.0,13000,15020.0,0,0,15020,2022-11-23
C,31485,166934.0,13000,166934.0,0,0,166934,2022-03-31
C,8642,147464.0,13000,147464.0,0,0,125212,2024-09-06
C,15694,249883.0,13000,249883.0,0,0,249883,2022-08-30
C,37785,65600.0,13000,65600.0,0,0,65600,2022-03-31
C,28347,27260.0,13000,27260.0,0,0,27260,2022-03-31
C,37784,30909.0,13000,30909.0,0,0,30909,2023-04-20
R,37783,31710.0,5720,31710.0,0,0,31710,2022-03-31
C,15693,148355.0,13000,148355.0,0,0,148355,2023-06-30
C,8641,29789.0,13000,29789.0,0,0,29789,2022-08-30
C,28346,116617.0,13000,116617.0,0,0,116617,2022-03-31
C,24568,10556.0,13000,10556.0,0,0,10556,2022-03-31
C,46037,687963.0,13000,687963.0,0,0,623675,2024-09-30
C,15692,76454.0,13000,76454.0,0,0,76454,2023-04-20
C,37782,87580.0,13000,87580.0,0,0,87580,2022-03-31
C,8640,80827.0,13000,80827.0,0,0,80827,2023-06-30
C,37781,309578.0,13000,309578.0,0,0,252729,2024-08-05
R,24567,263865.0,5720,263865.0,0,0,235578,2024-09-30
C,28353,21689.0,13000,21689.0,0,0,21689,2022-03-31
C,8662,56319.0,13000,56319.0,0,0,56319,2022-03-31
C,33909,23845.0,13000,23845.0,0,0,23845,2023-04-20
C,9991,43011.0,13000,43011.0,0,0,43011,2023-04-20
C,25514,114228.0,13000,114228.0,0,0,114228,2022-03-31
C,16626,77398.0,13000,77398.0,0,0,77398,2023-09-30
C,1338,2720161.0,15000,2720161.0,0,0,2654545,2024-09-10
C,9990,119820.0,13000,119820.0,0,0,119820,2022-10-27
C,16625,54272.0,13000,54272.0,0,0,54272,2022-12-24
C,16624,134187.0,13000,134187.0,0,0,134187,2022-03-31
C,16623,283614.0,13000,283614.0,0,0,118650,2024-08-14
C,48413,1890584.0,13000,1890584.0,0,0,1788438,2024-09-30
C,9989,44138.0,13000,44138.0,0,0,44138,2022-03-31
C,41113,672165.0,13000,672165.0,0,0,671501,2024-01-15
C,9988,43728.0,13000,43728.0,0,0,43728,2022-07-29
C,9987,27246.0,13000,27246.0,0,0,27246,2022-03-31
C,9986,379238.0,13000,379238.0,0,0,358077,2024-05-31
C,25513,121755.0,13000,121755.0,0,0,121755,2022-07-29
C,29018,145304.0,13000,145304.0,0,0,145304,2022-09-28
C,11977,63389.0,13000,63389.0,0,0,63389,2023-07-31
C,3219,1330215.0,13000,1330215.0,0,0,1270713,2024-09-25
C,32713,95608.0,13000,95608.0,0,0,88491,2024-05-30
C,3218,98379.0,13000,98379.0,0,0,98379,2022-03-31
C,3217,525789.0,13000,525789.0,0,0,299701,2024-09-26
C,35697,120406.0,13000,120406.0,0,0,120406,2022-03-31
C,48851,1704044.0,13000,1704044.0,0,0,1694409,2024-04-20
C,3195,28729.0,13000,28729.0,0,0,28729,2022-03-31
C,21420,858255.0,13000,858255.0,0,0,858255,2022-03-31
C,48849,1531178.0,13000,1531178.0,0,0,1503660,2024-08-28
C,11958,205385.0,13000,205385.0,0,0,205385,2022-03-31
C,11957,152178.0,13000,152178.0,0,0,148145,2024-02-29
C,10775,2528126.0,13000,2528126.0,0,0,2387930,2024-09-10
C,26275,56439.0,13000,56439.0,0,0,56439,2023-04-20
C,21419,91715.0,13000,91715.0,0,0,91715,2022-03-31
C,11956,104392.0,13000,104392.0,0,0,104392,2022-03-31
C,20346,2096751.0,13000,2096751.0,0,0,2032463,2024-09-30
C,11955,659742.0,13000,659742.0,0,0,659742,2022-03-31
C,16738,3200076.0,13000,3200076.0,0,0,3126605,2024-09-07
C,21418,56247.0,13000,56247.0,0,0,56247,2022-12-24
C,3194,45251.0,13000,45251.0,0,0,45251,2022-07-29
C,3193,1313821.0,13000,1313821.0,0,0,1313821,2022-03-31
C,31286,392697.0,13000,392697.0,0,0,355642,2024-08-31
C,7324,43286.0,13000,43286.0,0,0,43286,2022-03-31
C,33689,69170.0,13000,69170.0,0,0,69170,2022-07-29
C,23694,465861.0,13000,465861.0,0,0,465861,2022-07-29
C,41154,1242020.0,13000,1242020.0,0,0,1242020,2022-03-31
C,42464,62042.0,13000,62042.0,0,0,62042,2022-10-27
R,42463,329102.0,5720,329102.0,0,0,299726,2024-09-30
R,42462,36983.0,5720,36983.0,0,0,35751,2024-02-29
C,42461,235886.0,13000,235886.0,0,0,235886,2022-03-31
R,42460,11468.0,10000,11468.0,0,0,11468,2022-03-31
R,42459,85099.0,10000,85099.0,0,0,85099,2022-03-31
R,42458,98553.0,5720,98553.0,0,0,95442,2024-03-31
R,42457,52617.0,5720,52617.0,0,0,52617,2023-11-29
C,42456,12041.0,13000,12041.0,0,0,12041,2022-03-31
R,42455,309828.0,5720,309828.0,0,0,273515,2024-09-30
R,42454,45695.0,10000,45695.0,0,0,45695,2023-06-30
R,42453,719258.0,5720,719258.0,0,0,684379,2024-09-30
C,42445,54529.0,13000,54529.0,0,0,54529,2022-03-31
C,23894,135967.0,13000,135967.0,0,0,135967,2022-03-31
C,23893,394854.0,13000,394854.0,0,0,394854,2023-07-31
I,23892,5725.0,13000,5725.0,0,0,5725,2022-03-31
I,42444,43243.0,13000,43243.0,0,0,43243,2023-11-29
I,27821,77011.0,13000,77011.0,0,0,77011,2023-11-29
R,42443,37540.0,5720,37540.0,0,0,37540,2023-11-29
C,7671,125635.0,13000,125635.0,0,0,125635,2022-03-31
C,37024,95871.0,13000,95871.0,0,0,95871,2022-03-31
C,42442,244149.0,13000,244149.0,0,0,244149,2022-03-31
R,45387,20336.0,10000,20336.0,0,0,20336,2023-06-30
R,19212,35881.0,5720,35881.0,0,0,35881,2023-07-31
R,37030,5334.0,10000,5334.0,0,0,5334,2022-03-31
R,45386,173509.0,10000,173509.0,0,0,173509,2023-11-29
R,45385,50616.0,10000,50616.0,0,0,50616,2023-07-31
R,45384,25119.0,5720,25119.0,0,0,25119,2023-12-29
R,31368,20669.0,10000,20669.0,0,0,20669,2022-03-31
R,31367,99219.0,5720,99219.0,0,0,70932,2024-09-30
R,31366,22290.0,5720,22290.0,0,0,22290,2023-11-29
R,45383,32085.0,5720,32085.0,0,0,32085,2023-12-29
R,19209,98839.0,5720,98839.0,0,0,70552,2024-09-30
R,47738,10355.0,10000,10355.0,0,0,10355,2022-03-31
C,21341,1549142.0,13000,1549142.0,0,0,1534168,2024-06-05
C,26220,2094847.0,13000,2094847.0,0,0,2094847,2023-02-22
C,11814,82578.0,13000,82578.0,0,0,82578,2022-03-31
C,11813,123892.0,13000,123892.0,0,0,123892,2022-03-31
C,35661,3125920.0,13000,3125920.0,0,0,3085511,2024-09-25
C,3051,483173.0,13000,483173.0,0,0,418885,2024-09-30
C,11862,51712.0,13000,51712.0,0,0,51712,2022-03-31
C,1268,4941545.0,20000,4941545.0,0,0,4795700,2024-09-10
C,10538,140037.0,13000,140037.0,0,0,140037,2022-03-31
C,17720,2234245.0,13000,2234245.0,0,0,2159628,2024-09-30
C,3050,471032.0,13000,471032.0,0,0,469798,2024-01-27
C,35660,195586.0,13000,195586.0,0,0,195586,2022-11-23
C,39571,773436.0,13000,773436.0,0,0,672805,2024-09-21
C,11861,272025.0,13000,272025.0,0,0,272025,2022-03-31
C,21369,119318.0,13000,119318.0,0,0,119318,2023-03-23
C,3049,20675.0,13000,20675.0,0,0,20675,2022-03-31
C,26239,83446.0,13000,83446.0,0,0,83446,2023-03-30
C,3048,28549.0,13000,28549.0,0,0,28549,2022-03-31
C,35659,451604.0,13000,451604.0,0,0,387316,2024-09-30
C,22830,125976.0,13000,125976.0,0,0,125976,2022-03-31
C,42232,89737.0,13000,89737.0,0,0,89737,2022-03-31
C,5562,142937.0,13000,142937.0,0,0,142937,2022-07-29
C,22795,52624.0,13000,52624.0,0,0,52624,2022-03-31
C,13512,505740.0,13000,505740.0,0,0,441452,2024-09-30
C,5561,64246.0,13000,64246.0,0,0,64246,2022-03-31
C,36449,73827.0,13000,73827.0,0,0,73827,2022-03-31
C,13511,38784.0,13000,38784.0,0,0,38784,2022-03-31
C,5547,45902.0,13000,45902.0,0,0,45902,2022-03-31
C,22790,517752.0,13000,517752.0,0,0,453464,2024-09-30
C,22789,537248.0,13000,537248.0,0,0,472960,2024-09-30
C,10673,1924215.0,13000,1924215.0,0,0,1884288,2024-09-10
C,22788,80077.0,13000,80077.0,0,0,80077,2023-02-22
C,5546,267607.0,13000,267607.0,0,0,267607,2023-11-28
C,13503,28729.0,13000,28729.0,0,0,28729,2022-03-31
C,13502,69003.0,13000,69003.0,0,0,69003,2022-03-31
C,13501,58732.0,13000,58732.0,0,0,58732,2022-03-31
C,13500,39477.0,13000,39477.0,0,0,39477,2022-03-31
C,27130,282703.0,13000,282703.0,0,0,218415,2024-09-30
C,10525,10666199.0,13000,10666199.0,0,0,10529806,2024-09-23
C,26193,192567.0,13000,192567.0,0,0,157585,2024-07-18
C,2872,185663.0,13000,185663.0,0,0,185663,2022-03-31
C,21281,291408.0,13000,291408.0,0,0,227120,2024-09-30
C,2871,26740.0,13000,26740.0,0,0,26740,2022-03-31
C,11727,345514.0,13000,345514.0,0,0,281226,2024-09-30
C,11726,268893.0,13000,268893.0,0,0,268893,2022-03-31
C,11725,57569.0,13000,57569.0,0,0,57569,2023-02-22
C,21280,1622059.0,13000,1622059.0,0,0,1509873,2024-09-21
C,11724,45434.0,13000,45434.0,0,0,45434,2022-07-29
C,11720,264653.0,13000,264653.0,0,0,264653,2022-03-31
C,2860,59594.0,13000,59594.0,0,0,59594,2023-06-30
C,21275,69348.0,13000,69348.0,0,0,69348,2022-03-31
C,2859,54930.0,13000,54930.0,0,0,54930,2022-03-31
C,21274,813375.0,13000,813375.0,0,0,813375,2022-07-29
C,2858,1592712.0,13000,1592712.0,0,0,1591478,2024-01-27
C,11719,1608477.0,13000,1608477.0,0,0,1608477,2023-12-19
C,21273,605639.0,13000,605639.0,0,0,605639,2023-10-31
C,35610,203575.0,13000,203575.0,0,0,203575,2022-03-31
C,2857,52902.0,13000,52902.0,0,0,52902,2022-03-31
C,2856,61175.0,13000,61175.0,0,0,61175,2022-03-31
C,11718,108972.0,13000,108972.0,0,0,108972,2022-03-31
C,2855,766813.0,13000,766813.0,0,0,766813,2022-03-31
C,2854,149541.0,13000,149541.0,0,0,149541,2022-03-31
C,17703,1518373.0,13000,1518373.0,0,0,1518373,2022-03-31
C,35609,51906.0,13000,51906.0,0,0,40957,2024-04-10
C,46920,241756.0,13000,241756.0,0,0,241756,2022-03-31
C,2853,121700.0,13000,121700.0,0,0,121700,2022-03-31
C,34877,64114.0,13000,64114.0,0,0,64114,2022-03-31
C,35608,116799.0,13000,116799.0,0,0,116799,2022-03-31
C,35607,3281586.0,13000,3281586.0,0,0,3280352,2024-01-27
C,10755,4149234.0,13000,4149234.0,0,0,4091040,2024-09-30
C,2852,245628.0,13000,245628.0,0,0,245628,2022-03-31
C,10587,6146066.0,20000,6146066.0,0,0,6049643,2024-09-27
C,21267,70147.0,13000,70147.0,0,0,70147,2022-03-31
C,2834,150738.0,13000,150738.0,0,0,150738,2022-03-31
C,2833,123876.0,13000,123876.0,0,0,123876,2022-03-31
C,10586,415577.0,13000,415577.0,0,0,415577,2023-06-30
R,31357,170712.0,5720,170712.0,0,0,142425,2024-09-30
C,31356,102911.0,13000,102911.0,0,0,102911,2022-03-31
C,42439,491595.0,13000,491595.0,0,0,427307,2024-09-30
I,46434,30628.0,10000,30628.0,0,0,30628,2022-03-31
C,27820,166407.0,13000,166407.0,0,0,166407,2023-11-29
I,46030,2654.0,10000,2654.0,0,0,2654,2022-03-31
R,33734,30609.0,10000,30609.0,0,0,30609,2023-06-30
R,40188,20449.0,10000,20449.0,0,0,20449,2023-06-30
R,19208,26520.0,5720,26520.0,0,0,26520,2023-12-29
C,14989,348621.0,13000,348621.0,0,0,348621,2022-03-31
C,45379,268434.0,13000,268434.0,0,0,268434,2022-03-31
C,45378,318874.0,13000,318874.0,0,0,254586,2024-09-30
C,40187,27479.0,13000,27479.0,0,0,27479,2022-08-30
C,53019,238807.0,13000,238807.0,0,0,238807,2022-03-31
C,43838,32096.0,13000,32096.0,0,0,32096,2022-08-30
C,52447,549012.0,13000,549012.0,0,0,546213,2024-02-29
C,37021,21956.0,13000,21956.0,0,0,21956,2022-03-31
C,27819,405829.0,13000,405829.0,0,0,405829,2022-03-31
R,31364,129876.0,5720,129876.0,0,0,101589,2024-09-30
R,27824,31063.0,10000,31063.0,0,0,31063,2022-03-31
R,7672,30955.0,10000,30955.0,0,0,30955,2022-03-31
C,19211,91264.0,13000,91264.0,0,0,91264,2022-05-24
C,14988,71324.0,13000,71324.0,0,0,71324,2022-03-31
C,23888,190284.0,13000,190284.0,0,0,190284,2022-11-23
C,37020,27864.0,13000,27864.0,0,0,27864,2023-04-20
C,7667,104029.0,13000,104029.0,0,0,104029,2022-03-31
C,14987,190197.0,13000,190197.0,0,0,190197,2023-08-28
C,37019,343058.0,13000,343058.0,0,0,343058,2022-03-31
C,7666,3047802.0,13000,3047802.0,0,0,2984437,2024-09-30
C,23887,31199.0,13000,31199.0,0,0,31199,2023-01-28
C,37018,261884.0,13000,261884.0,0,0,261884,2022-03-31
C,23886,215682.0,13000,215682.0,0,0,215682,2022-03-31
C,37017,26480.0,13000,26480.0,0,0,26480,2023-02-22
C,23885,47020.0,13000,47020.0,0,0,47020,2022-03-31
C,37016,29546.0,13000,29546.0,0,0,29546,2022-08-30
C,7665,411860.0,13000,411860.0,0,0,337245,2024-09-05
C,23884,72311.0,13000,72311.0,0,0,72311,2022-03-31
C,23883,37027.0,13000,37027.0,0,0,37027,2023-04-20
C,23882,59658.0,13000,59658.0,0,0,59658,2023-07-31
C,27818,219594.0,13000,219594.0,0,0,219594,2022-03-31
C,7664,115734.0,13000,115734.0,0,0,115734,2023-05-25
C,31355,26573.0,13000,26573.0,0,0,26573,2023-02-22
C,23881,68129.0,13000,68129.0,0,0,68129,2023-01-28
C,42437,109780.0,13000,109780.0,0,0,109780,2022-03-31
C,37015,85943.0,13000,85943.0,0,0,85943,2023-09-30
C,14986,40758.0,13000,40758.0,0,0,40758,2023-01-28
C,23880,29359.0,13000,29359.0,0,0,29359,2023-04-20
C,7663,108301.0,13000,108301.0,0,0,108301,2022-03-31
C,14985,27581.0,13000,27581.0,0,0,27581,2023-03-30
C,27699,325290.0,13000,325290.0,0,0,325290,2023-08-28
C,14760,33154.0,13000,33154.0,0,0,33154,2022-03-31
C,27698,420928.0,13000,420928.0,0,0,420928,2023-07-12
C,27697,32301.0,13000,32301.0,0,0,32301,2022-03-31
C,19159,54834.0,13000,54834.0,0,0,54834,2022-03-31
C,19158,118184.0,13000,118184.0,0,0,118184,2022-03-31
C,7323,33154.0,13000,33154.0,0,0,33154,2022-03-31
C,7322,160973.0,13000,160973.0,0,0,160973,2023-06-30
C,7321,304000.0,13000,304000.0,0,0,242658,2024-09-30
C,31285,64321.0,13000,64321.0,0,0,64321,2022-03-31
C,45322,760378.0,13000,760378.0,0,0,696090,2024-09-30
C,36905,41351.0,13000,41351.0,0,0,41351,2022-03-31
C,7320,110695.0,13000,110695.0,0,0,110695,2022-03-31
C,40112,176139.0,13000,176139.0,0,0,176139,2022-10-27
C,36904,22595.0,13000,22595.0,0,0,22595,2023-01-28
C,7319,39427.0,13000,39427.0,0,0,39427,2022-03-31
C,7297,166820.0,13000,166820.0,0,0,166820,2023-03-30
C,10721,7127283.0,13000,7127283.0,0,0,7080604,2024-09-10
C,10362,2930575.0,150000,2930575.0,0,0,2260189,2024-09-10
C,14747,68298.0,13000,68298.0,0,0,68298,2022-03-31
C,33688,442464.0,13000,442464.0,0,0,378176,2024-09-30
C,23686,511426.0,13000,511426.0,0,0,499495,2024-04-23
C,23685,561727.0,13000,561727.0,0,0,497384,2024-09-30
C,23684,406996.0,13000,406996.0,0,0,406996,2023-06-30
C,31280,489510.0,13000,489510.0,0,0,425222,2024-09-30
C,7296,125214.0,13000,125214.0,0,0,125214,2022-03-31
C,27691,26285.0,13000,26285.0,0,0,26285,2022-03-31
C,10245,1203757.0,13000,1203757.0,0,0,1139469,2024-09-30
C,10484,11889696.0,100000,11889696.0,0,0,11260422,2024-09-10
I,43839,23620.0,13000,23620.0,0,0,23620,2023-07-31
C,19210,64496.0,13000,64496.0,0,0,64496,2022-03-31
C,5545,28729.0,13000,28729.0,0,0,28729,2022-03-31
C,5544,1688606.0,13000,1688606.0,0,0,1664617,2024-09-13
C,5543,67776.0,13000,67776.0,0,0,67776,2022-03-31
C,13499,57019.0,13000,57019.0,0,0,57019,2023-04-20
C,27129,729204.0,13000,729204.0,0,0,729204,2022-03-31
C,13498,469318.0,13000,469318.0,0,0,427814,2024-08-20
C,5542,123844.0,13000,123844.0,0,0,123844,2022-03-31
C,11856,69475.0,13000,69475.0,0,0,69475,2022-03-31
C,3033,86177.0,13000,86177.0,0,0,86177,2023-04-20
C,51699,103227.0,13000,103227.0,0,0,103227,2022-03-31
C,1147,7312496.0,13000,7312496.0,0,0,7158483,2024-09-04
C,3032,191628.0,13000,191628.0,0,0,191628,2023-12-29
C,21366,61000.0,13000,61000.0,0,0,61000,2022-03-31
C,17719,1446731.0,13000,1446731.0,0,0,1383275,2024-09-03
C,21365,218674.0,13000,218674.0,0,0,165251,2024-09-05
C,35654,31007.0,13000,31007.0,0,0,31007,2022-03-31
C,3031,125525.0,13000,125525.0,0,0,125525,2022-08-30
C,1222,9444796.0,20000,9444796.0,0,0,9306223,2024-09-26
C,11855,27246.0,13000,27246.0,0,0,27246,2022-03-31
C,3030,799615.0,13000,799615.0,0,0,735327,2024-09-30
C,11854,1897149.0,13000,1897149.0,0,0,1845718,2024-09-04
C,35653,87324.0,13000,87324.0,0,0,87324,2022-03-31
C,3029,51159.0,13000,51159.0,0,0,51159,2022-03-31
C,21364,1108342.0,13000,1108342.0,0,0,1044054,2024-09-30
C,3028,83085.0,13000,83085.0,0,0,83085,2022-03-31
C,21363,58496.0,13000,58496.0,0,0,58496,2022-03-31
C,35652,56160.0,13000,56160.0,0,0,56160,2022-03-31
C,21362,178990.0,13000,178990.0,0,0,178990,2022-03-31
C,26234,77956.0,13000,77956.0,0,0,77956,2022-03-31
C,3027,510008.0,13000,510008.0,0,0,510008,2022-03-31
C,41975,1309976.0,13000,1309976.0,0,0,1309976,2022-03-31
C,11853,1036771.0,13000,1036771.0,0,0,968672,2024-09-10
C,11836,24080.0,13000,24080.0,0,0,24080,2022-03-31
C,11835,448449.0,13000,448449.0,0,0,359409,2024-09-30
C,39569,101096.0,13000,101096.0,0,0,101096,2022-03-31
C,35647,26022.0,13000,26022.0,0,0,26022,2022-03-31
C,2994,494484.0,13000,494484.0,0,0,433517,2024-09-30
C,26224,34765.0,13000,34765.0,0,0,34765,2022-03-31
C,11705,2344926.0,13000,2344926.0,0,0,2341167,2024-04-13
C,9956,94978.0,13000,94978.0,0,0,94978,2022-03-31
C,25534,1943856.0,13000,1943856.0,0,0,1885374,2024-09-02
C,16694,157365.0,13000,157365.0,0,0,157365,2022-03-31
C,1344,46022.0,13000,46022.0,0,0,46022,2023-01-28
C,10054,721728.0,13000,721728.0,0,0,721728,2022-03-31
C,25533,112161.0,13000,112161.0,0,0,112161,2023-10-31
C,16693,50063.0,13000,50063.0,0,0,50063,2022-03-31
C,29039,1668032.0,13000,1668032.0,0,0,1665911,2024-05-20
C,10053,28729.0,13000,28729.0,0,0,28729,2022-03-31
C,10052,70605.0,13000,70605.0,0,0,70605,2022-03-31
C,16692,59033.0,13000,59033.0,0,0,59033,2022-03-31
C,16691,236391.0,13000,236391.0,0,0,222395,2024-04-30
C,10051,349908.0,13000,349908.0,0,0,349908,2022-03-31
C,29038,225895.0,13000,225895.0,0,0,225895,2023-06-06
C,1213,6858687.0,20000,6858687.0,0,0,6715969,2024-09-10
C,29037,104711.0,13000,104711.0,0,0,104711,2022-03-31
C,25532,723622.0,13000,723622.0,0,0,711940,2024-06-01
C,29036,34961.0,13000,34961.0,0,0,34961,2022-03-31
C,10050,242775.0,13000,242775.0,0,0,242775,2023-10-31
C,10049,146341.0,13000,146341.0,0,0,146341,2022-03-31
C,20323,27250.0,13000,27250.0,0,0,27250,2022-03-31
C,45776,356320.0,13000,356320.0,0,0,292032,2024-09-30
C,48415,21548.0,13000,21548.0,0,0,21548,2022-03-31
C,10048,61409.0,13000,61409.0,0,0,61409,2022-03-31
C,38666,810291.0,13000,810291.0,0,0,810291,2022-07-29
C,16690,5681491.0,13000,5681491.0,0,0,5617203,2024-09-30
C,16689,819550.0,13000,819550.0,0,0,819550,2022-10-15
C,10047,26181.0,13000,26181.0,0,0,26181,2022-03-31
C,16688,132237.0,13000,132237.0,0,0,132237,2022-08-30
C,10046,815205.0,13000,815205.0,0,0,765313,2024-09-30
